id_imovel,nome,host_id,host_nome,bairro,latitude,longitude,tipo,preco,noites_minimas,numero_reviews,ultima_review,reviews_por_mes,hosts_qtd,disponibilidade,reviewss_ultimo_mes
50382690,Rental unit in Urca · 5.0 · 1 bedroom · 1 bed · 1 bath,25487182,Michelle,Urca,-22.9468,-43.161297,Entire home/apt,884.3484848484849,10.0,5,2022-03-29,0.2,1,0,0
50847666,Boutique hotel in Leblon · 4.14 · 1 bedroom · 2 beds · 1 private bath,48261516,Ana,Leblon,-22.98519,-43.22759,Private room,1547.7930614729155,1.0,7,2022-10-15,0.3,2,0,0
50750081,Boutique hotel in Leblon · 4.17 · 1 bedroom · 3 beds · 1 shared bath,48261516,Ana,Leblon,-22.98345,-43.22799,Private room,1547.7930614729155,1.0,6,2022-02-25,0.2,2,0,0
50496870,Home in Copacabana · 4.67 · 1 bedroom · 1 bed · 1 private bath,401846753,Michel Max,Copacabana,-22.98298,-43.19442,Private room,1311.7262280953748,2.0,3,2023-02-26,0.12,4,0,1
50953643,Home in Anil · 5.0 · 2 bedrooms · 5 beds · 1.5 baths,403251905,Samuel,Anil,-22.95537,-43.33203,Entire home/apt,584.8867924528302,2.0,5,2022-09-12,0.19,1,0,0
50528143,Condo in Centro · 4.78 · 1 bedroom · 1 bed · 1 bath,225271596,Babi,Centro,-22.90802,-43.17751,Entire home/apt,549.5368888888889,1.0,41,2022-09-06,1.55,1,0,0
50995160,Loft in Botafogo · 4.10 · 1 bedroom · 1 bed · 1 bath,172482654,Evilene,Botafogo,-22.94601,-43.18257,Entire home/apt,768.3704453441295,20.0,10,2023-02-10,0.45,14,0,2
51143535,Bed and breakfast in Engenho de Dentro · 5.0 · Studio · 2 beds · 1 shared bath,309591724,Renato,Encantado,-22.89876,-43.30368,Private room,268.7083333333333,1.0,3,2022-09-11,0.12,17,0,0
51437770,Rental unit in Barra da Tijuca · 5.0 · 1 bedroom · 2 beds · 2 baths,184670932,Guilherme,Barra da Tijuca,-23.00405,-43.32701,Entire home/apt,1350.8451882845188,1.0,10,2023-04-23,0.37,2,0,3
51467198,Rental unit in Glória · 4.25 · 1 bedroom · 2 beds · 1 bath,95172363,René,Glória,-22.92048,-43.17753,Entire home/apt,980.5836575875486,2.0,4,2023-04-30,0.46,1,0,4
51487466,Condo in Copacabana · 5.0 · 3 bedrooms · 3 beds · 1.5 baths,245124518,Tatiana,Copacabana,-22.966085,-43.1884,Entire home/apt,1311.7262280953748,2.0,5,2022-04-17,0.19,1,0,0
51072313,Serviced apartment in Barra da Tijuca · 5.0 · 1 bedroom · 1 bed · 1 shared bath,315740743,Maicon,Barra da Tijuca,-23.00357,-43.34169,Private room,1350.8451882845188,5.0,6,2023-02-06,0.25,22,0,2
51537613,Rental unit in Flamengo · 4.50 · 1 bedroom · 1 bed · 1 bath,114556669,Rayan,Flamengo,-22.92779,-43.1766,Entire home/apt,678.5729442970822,2.0,10,2022-01-07,0.35,1,0,0
51554377,Rental unit in Jacarepaguá · 4.68 · 1 bedroom · 1 bed · 1 bath,417644308,Letícia,Jacarepaguá,-22.97338,-43.41416,Entire home/apt,785.2956685499058,2.0,25,2022-02-20,0.87,1,0,0
51598767,Rental unit in Botafogo · 5.0 · 1 bedroom · 1 bed · 1 shared bath,381873789,Laura,Botafogo,-22.95275,-43.18448,Private room,768.3704453441295,3.0,11,2023-01-01,0.46,2,0,1
52132051,Rental unit in Vidigal · 5.0 · 1 bedroom · 1 bed · 1 shared bath,24452718,Magdalena,Vidigal,-22.99295,-43.23667,Private room,1103.5533980582525,2.0,7,2023-09-10,0.31,1,0,2
52147483,Rental unit in Copacabana · 4.73 · 2 bedrooms · 3 beds · 1.5 baths,4862604,Maria,Copacabana,-22.98219,-43.18939,Entire home/apt,1311.7262280953748,7.0,15,2023-11-21,0.81,1,0,9
51927977,Rental unit in Copacabana · 5.0 · 1 bedroom · 1 bed · 1 bath,288095808,Luis Felipe,Copacabana,-22.97868,-43.19089,Entire home/apt,1311.7262280953748,1.0,9,2022-03-06,0.35,2,0,0
51846072,Rental unit in Tanque · 4.89 · 1 bedroom · 3 beds · 1 bath,84751001,Eveline,Tanque,-22.9205,-43.36472,Entire home/apt,520.9285714285714,3.0,9,2023-01-02,0.32,16,0,1
52279209,Rental unit in Botafogo · 3.33 · 1 bedroom · 1 bed · 1 bath,172482654,Evilene,Botafogo,-22.94617,-43.18323,Entire home/apt,768.3704453441295,20.0,3,2023-02-26,0.11,14,0,1
52361555,Rental unit in Leblon · 4.36 · 1 bedroom · 1 bed · 1 bath,320400820,Izabella,Leblon,-22.98274,-43.22225,Entire home/apt,1547.7930614729155,3.0,44,2023-06-11,1.61,3,0,14
52402634,Rental unit in Laranjeiras · 4.67 · 2 bedrooms · 2 beds · 1 bath,307887249,Guilherme,Laranjeiras,-22.93647,-43.18282,Entire home/apt,632.6488549618321,2.0,9,2022-07-17,0.33,1,0,0
52454983,Rental unit in Copacabana · 4.66 · 3 bedrooms · 7 beds · 3 baths,6000862,Omar Do Rio,Copacabana,-22.96941,-43.18875,Entire home/apt,1311.7262280953748,1.0,47,2023-12-19,1.75,185,0,16
52465468,Rental unit in Ipanema · 4.57 · 2 bedrooms · 3 beds · 2 baths,45281080,Vivian,Ipanema,-22.98174,-43.21117,Entire home/apt,1726.5436160579536,4.0,7,2022-07-20,0.26,1,0,0
52685167,Serviced apartment in Barra da Tijuca · 4.75 · 1 bedroom · 1 bed · 1 bath,13201768,Mônica,Barra da Tijuca,-23.00959,-43.35997,Entire home/apt,1350.8451882845188,3.0,4,2023-02-22,0.16,1,0,1
52969874,Loft in Copacabana · 5.0 · 1 bedroom · 1 bed · 1 bath,428848112,Amanda,Copacabana,-22.96354,-43.19101,Entire home/apt,1311.7262280953748,4.0,4,2022-09-02,0.16,2,0,0
52993621,Rental unit in Ipanema · 4.67 · 1 bedroom · 2 beds · 1 bath,35739862,Rodrigo,Ipanema,-22.98314,-43.20285,Entire home/apt,1726.5436160579536,30.0,6,2023-01-02,0.24,14,0,1
53183931,Serviced apartment in Jacarepaguá · 5.0 · 1 bedroom · 1 bed · 1 bath,5086462,Pedro,Jacarepaguá,-22.969072,-43.387764,Entire home/apt,785.2956685499058,3.0,6,2022-06-11,0.23,3,0,0
53105874,Condo in Méier · 4.67 · 2 bedrooms · 1 bed · 1 bath,111489515,Ana Paula,Todos os Santos,-22.90075,-43.28815,Entire home/apt,473.0,2.0,3,2022-09-11,0.12,1,0,0
53196461,Serviced apartment in Barra da Tijuca · 4.50 · 3 bedrooms · 3 beds · 3 baths,30363790,Cristina Yuri,Barra da Tijuca,-23.00208,-43.35002,Entire home/apt,1350.8451882845188,3.0,6,2022-02-25,0.23,1,0,0
53113876,Condo in Jacarepaguá · 5.0 · 3 bedrooms · 5 beds · 2 baths,258550314,Oscar,Jacarepaguá,-22.96939,-43.42237,Entire home/apt,785.2956685499058,2.0,11,2023-05-04,0.42,1,0,5
53237288,Condo in Copacabana · 5.0 · 1 bedroom · 1 bed · 2 shared baths,185828812,Edimilson,Copacabana,-22.97875,-43.19059,Private room,1311.7262280953748,4.0,3,2023-02-22,0.12,3,0,1
53385710,Rental unit in Copacabana · 4.80 · 3 bedrooms · 3 beds · 2.5 baths,271367467,Anna,Copacabana,-22.984037,-43.19006,Entire home/apt,1311.7262280953748,3.0,15,2023-03-27,0.62,11,0,6
53398742,Condo in Copacabana · 5.0 · 1 bedroom · 2 beds · 2 baths,8364280,Jan,Copacabana,-22.98156,-43.194,Entire home/apt,1311.7262280953748,4.0,4,2023-01-03,0.17,15,0,1
53463748,Rental unit in Copacabana · 5.0 · 2 bedrooms · 3 beds · 2 baths,304922537,Elizabeth,Copacabana,-22.96756,-43.18507,Entire home/apt,1311.7262280953748,5.0,3,2023-02-22,0.19,1,0,2
53415453,Condo in Barra da Tijuca · 5.0 · 2 bedrooms · 2 beds · 2.5 baths,263829913,Andre,Barra da Tijuca,-23.009373,-43.307323,Entire home/apt,1350.8451882845188,10.0,14,2023-01-20,0.59,4,0,1
53477099,Rental unit in Flamengo · 5.0 · 2 bedrooms · 2 beds · 2.5 baths,107805073,Luiza,Flamengo,-22.93841,-43.17443,Entire home/apt,678.5729442970822,5.0,4,2023-02-26,0.17,1,0,2
53535495,Home in Botafogo · 4.27 · 1 bedroom · 5 beds · 1 bath,15833258,Alan,Botafogo,-22.95425,-43.1812,Entire home/apt,768.3704453441295,1.0,11,2022-09-13,0.44,2,0,0
53555219,Rental unit in Copacabana · 5.0 · 3 bedrooms · 7 beds · 3.5 baths,433611205,Joao,Copacabana,-22.96235,-43.17402,Entire home/apt,1311.7262280953748,5.0,3,2023-09-17,0.13,8,0,1
53507426,Rental unit in Glória · 5.0 · 1 bedroom · 1 bed · 1 bath,64527847,Daniel,Santa Teresa,-22.91811,-43.17938,Entire home/apt,748.8612132352941,3.0,4,2023-01-06,0.17,1,0,1
53509509,Rental unit in Copacabana · 4.67 · 1 bedroom · 1 bed · 1 bath,292590334,Belsito Apartments,Copacabana,-22.97498,-43.1907,Entire home/apt,1311.7262280953748,5.0,3,2022-03-06,0.13,41,0,0
53582712,Rental unit in Barra da Tijuca · 5.0 · 3 bedrooms · 3 beds · 3 baths,373627162,Bárbara,Barra da Tijuca,-22.98679,-43.35752,Entire home/apt,1350.8451882845188,4.0,3,2022-07-25,0.15,1,0,0
53526243,Rental unit in Centro · 5.0 · 1 bedroom · 2 beds · 1 bath,67645222,Josie,Centro,-22.91506,-43.17892,Entire home/apt,549.5368888888889,1.0,4,2022-11-13,0.25,2,0,0
53706881,Rental unit in Leblon · 4.94 · 2 bedrooms · 2 beds · 1.5 baths,271367467,Anna,Leblon,-22.98428,-43.22364,Entire home/apt,1547.7930614729155,3.0,18,2023-03-26,0.73,11,0,7
53722681,Rental unit in Laranjeiras · 5.0 · 1 bedroom · 1 bed · 1 bath,404982027,Tatiana,Laranjeiras,-22.93584,-43.19072,Entire home/apt,632.6488549618321,4.0,10,2022-11-21,0.41,1,0,0
53863577,Condo in Copacabana · 4.85 · 2 bedrooms · 3 beds · 1 bath,137749302,Steven,Copacabana,-22.973593,-43.19099,Entire home/apt,1311.7262280953748,3.0,27,2023-09-30,1.12,1,0,9
53815553,Rental unit in Copacabana · 5.0 · 2 bedrooms · 3 beds · 2 baths,2948186,Rodrigo,Copacabana,-22.965931,-43.18998,Entire home/apt,1311.7262280953748,2.0,7,2022-03-20,0.29,7,0,0
53886645,Rental unit in Copacabana · 5.0 · 2 bedrooms · 4 beds · 3 baths,3773350,José,Leme,-22.963293,-43.167629,Entire home/apt,1059.6032934131736,5.0,11,2023-12-11,0.48,1,0,8
53936818,Rental unit in Copacabana · 4.93 · 1 bedroom · 2 beds · 1 private bath,436925740,Maria Nilza,Copacabana,-22.97927,-43.19046,Private room,1311.7262280953748,1.0,14,2023-11-13,0.99,3,0,10
53913530,Condo in Copacabana · 5.0 · 1 bedroom · 1 bed · 1 bath,124655194,Elizabeth,Copacabana,-22.97693,-43.19131,Entire home/apt,1311.7262280953748,3.0,6,2023-08-25,0.25,2,0,3
53857610,Rental unit in Leme · 4.89 · 1 bedroom · 2 beds · 1 bath,436261450,Alex,Leme,-22.96297,-43.1708,Entire home/apt,1059.6032934131736,2.0,9,2023-01-19,0.44,1,0,2
53995800,Rental unit in Urca · 5.0 · 1 bedroom · 1 bed · 1 bath,59059184,Janete,Urca,-22.95352,-43.16762,Entire home/apt,884.3484848484849,4.0,29,2023-04-05,1.2,1,0,6
54039751,Rental unit in Copacabana · 4.88 · 1 bedroom · 1 bed · 1 bath,56242332,Luiza Rosangela,Copacabana,-22.9735,-43.18832,Entire home/apt,1311.7262280953748,3.0,66,2023-12-18,2.73,2,0,33
54121610,Rental unit in Copacabana · 5.0 · 3 bedrooms · 3 beds · 2 baths,137134421,Denise,Copacabana,-22.98266,-43.19374,Entire home/apt,1311.7262280953748,3.0,3,2022-03-06,0.13,1,0,0
54227584,Serviced apartment in Barra da Tijuca · 4.83 · 1 bedroom · 1 bed · 1 shared bath,315740743,Maicon,Barra da Tijuca,-23.00561,-43.34199,Private room,1350.8451882845188,28.0,6,2023-11-29,0.27,22,0,2
54229138,Serviced apartment in Barra da Tijuca · 5.0 · 1 bedroom · 1 bed · 1 private bath,315740743,Maicon,Barra da Tijuca,-23.00573,-43.34045,Private room,1350.8451882845188,4.0,5,2023-09-30,0.37,22,0,4
54351129,Rental unit in Copacabana · 4.75 · 1 bedroom · 1 bed · 1 bath,437507071,Thereza Christina,Copacabana,-22.97138,-43.18574,Entire home/apt,1311.7262280953748,2.0,4,2022-09-11,0.18,1,0,0
54188372,Rental unit in Jardim Guanabara · 5.0 · 4 bedrooms · 7 beds · 3 baths,317438385,Vania Mara,Jardim Guanabara,-22.81064,-43.20879,Entire home/apt,357.67241379310343,1.0,4,2023-06-01,0.23,2,0,2
54196794,Rental unit in Recreio dos Bandeirantes · 4.89 · 1 bedroom · 1 bed · 1 bath,399982107,Cris,Recreio dos Bandeirantes,-23.03002,-43.47415,Entire home/apt,962.8882455124493,2.0,9,2023-02-02,0.46,2,0,1
54198545,Rental unit in Recreio dos Bandeir · 4.88 · 3 bedrooms · 4 beds · 2 baths,103121243,Samyra,Recreio dos Bandeirantes,-23.01771,-43.46484,Entire home/apt,962.8882455124493,1.0,16,2023-04-02,0.72,1,0,8
54405900,Rental unit in Copacabana · 3.67 · 1 bedroom · 1 bed · 1 bath,690247,Carmen,Copacabana,-22.97086,-43.18771,Entire home/apt,1311.7262280953748,3.0,3,2022-09-05,0.13,2,0,0
54320491,Serviced apartment in Leblon · 4.58 · 1 bedroom · 3 beds · 1 bath,33865879,Miguel,Leblon,-22.98162,-43.21794,Entire home/apt,1547.7930614729155,7.0,31,2023-04-09,1.32,1,0,9
541448734945141402,Rental unit in Copacabana · 5.0 · 1 bedroom · 1 bed · 1 bath,43017941,Eva,Copacabana,-22.96912,-43.18538,Entire home/apt,1311.7262280953748,2.0,8,2023-02-25,0.36,1,0,2
552102461064463050,Loft in Copacabana · 4.82 · 1 bedroom · 1 bed · 1 bath,442956179,Lisa,Copacabana,-22.963476,-43.173904,Entire home/apt,1311.7262280953748,3.0,11,2023-02-21,0.52,1,0,3
562963466458136727,Condo in Jacarepaguá · 4.40 · 2 bedrooms · 3 beds · 2 baths,436113142,Cleiton,Jacarepaguá,-22.96957,-43.42179,Entire home/apt,785.2956685499058,4.826785714285714,5,2022-09-12,0.23,3,0,0
563531698728855799,Rental unit in Copacabana · 4.75 · 1 bedroom · 2 beds · 1 bath,27405824,Igor,Copacabana,-22.967287,-43.188438,Entire home/apt,1311.7262280953748,1.0,8,2023-01-02,0.36,1,0,1
566607063474023929,Rental unit in Centro · 5.0 · 1 bedroom · 1 bed · 1 bath,2164721,Daniele Ferreira,Centro,-22.91461,-43.18939,Entire home/apt,549.5368888888889,2.0,3,2022-04-25,0.13,1,0,0
564919861942861050,Cabin in Gávea · 4.0 · 1 bedroom · 1 bed · 2 baths,363844454,Amanda,Gávea,-22.98039,-43.24118,Entire home/apt,1337.5391705069123,1.0,4,2023-04-23,0.18,1,0,3
565103012620887305,Rental unit in Botafogo · 3.60 · 1 bedroom · 1 bed · 1 bath,172482654,Evilene,Botafogo,-22.94434,-43.18174,Entire home/apt,768.3704453441295,7.0,5,2023-04-22,0.24,14,0,3
571780759335047704,Vacation home in Recreio dos Bandeirantes · 5.0 · 1 bedroom · 1 bed · 1 bath,125736861,Marcelo,Recreio dos Bandeirantes,-23.02758,-43.47731,Entire home/apt,962.8882455124493,2.0,3,2022-12-01,0.17,5,0,0
569617443338006480,Rental unit in Leme · 4.80 · 2 bedrooms · 2 beds · 2 baths,152891723,Dayse,Leme,-22.9637,-43.17176,Entire home/apt,1059.6032934131736,3.0,10,2022-11-14,0.52,1,0,0
574735565590664982,Rental unit in Centro · 4.91 · 1 bedroom · 2 beds · 1 bath,154031236,Gabriel,Glória,-22.91686,-43.17577,Entire home/apt,980.5836575875486,365.0,34,2023-02-17,1.54,1,0,1
593590194153267694,Home in Barra da Tijuca · 4.50 · 2 bedrooms · 5 beds · 2 baths,107829051,Luiz Eduardo,Barra da Tijuca,-23.011105,-43.326496,Private room,1350.8451882845188,2.0,4,2022-09-08,0.21,1,0,0
590590436435880641,Rental unit in Leblon · 5.0 · 1 bedroom · 1 bed · 1 bath,212784188,Henrique,Leblon,-22.9831,-43.22309,Entire home/apt,1547.7930614729155,2.0,27,2023-11-13,1.3,1,0,15
591262205841381019,Rental unit in Copacabana · 3.67 · 4 bedrooms · 5 beds · 4 baths,250564725,Luiz Eduardo,Copacabana,-22.97362,-43.18677,Entire home/apt,1311.7262280953748,2.0,3,2022-10-16,0.16,1,0,0
598006780956717661,Rental unit in Cidade Nova · 5.0 · 1 bedroom · 1 bed · 1 shared bath,118802483,Thiago,Praça da Bandeira,-22.91109,-43.21139,Private room,676.6034482758621,1.0,3,2022-05-20,0.15,1,0,0
596178150973931737,Rental unit in Ipanema · 4.96 · 1 bedroom · 1 bed · 1 shared bath,57853529,Bernardo,Ipanema,-22.9845,-43.1962,Private room,1726.5436160579536,2.0,53,2023-12-22,2.57,2,0,22
598733743130833193,Rental unit in Centro · 4.81 · 1 bedroom · 2 beds · 1 shared bath,95321025,Renata,Santa Teresa,-22.91814,-43.18671,Private room,748.8612132352941,1.0,21,2023-06-12,1.02,1,0,11
599362135172982705,Rental unit in Botafogo · 4.33 · 2 bedrooms · 3 beds · 2 baths,431140908,Luciana,Botafogo,-22.95715,-43.18383,Entire home/apt,768.3704453441295,3.0,3,2022-12-07,0.17,1,0,0
602842954033417083,Rental unit in Copacabana · 5.0 · 1 bedroom · 2 beds · 2 baths,274871877,Luiz Fernando,Copacabana,-22.97315,-43.18613,Entire home/apt,1311.7262280953748,3.0,20,2023-12-09,1.08,4,0,15
600637033357798343,Rental unit in Santa Teresa · 5.0 · 2 bedrooms · 2 beds · 2 baths,36749740,Larissa,Santa Teresa,-22.91906,-43.18066,Entire home/apt,748.8612132352941,2.0,6,2023-01-08,0.32,1,0,2
601488003350308214,Rental unit in Flamengo · 5.0 · 2 bedrooms · 3 beds · 2 baths,377284111,Yvna Potter,Flamengo,-22.93669,-43.17624,Entire home/apt,678.5729442970822,3.0,4,2022-09-12,0.2,2,0,0
606301115552316673,Rental unit in Ipanema · 5.0 · 1 bedroom · 2 beds · 1 private bath,35158672,Euler,Ipanema,-22.981153,-43.199875,Private room,1726.5436160579536,4.0,6,2023-04-23,0.29,3,0,1
610057555646057875,Condo in Recreio dos Bandeirantes · 5.0 · 1 bedroom · 1 bed · 1 private bath,153129657,Marcela,Recreio dos Bandeirantes,-23.000759,-43.431061,Private room,962.8882455124493,1.0,6,2022-09-12,0.35,3,0,0
615157363695244288,Rental unit in Copacabana · 4.33 · 1 bedroom · 1 bed · 1 shared bath,160457158,Paz,Copacabana,-22.96566,-43.18122,Private room,1311.7262280953748,2.0,3,2022-09-12,0.19,1,0,0
624774725572947808,Rental unit in Copacabana · 4.69 · 1 bedroom · 1 bed · 1 bath,160833906,RioHost,Copacabana,-22.96314,-43.17496,Entire home/apt,1311.7262280953748,2.0,26,2023-09-10,1.34,41,0,8
623025222758797292,Home in Santa Teresa · 5.0 · 2 bedrooms · 2 beds · 2 baths,238339553,Lidiana,Centro,-22.9117,-43.1913,Private room,549.5368888888889,1.0,23,2023-11-18,1.17,2,0,10
636308616842664770,Serviced apartment in Copacabana · 4.48 · 1 bedroom · 2 beds · 1 bath,183607221,Marcos,Copacabana,-22.98536,-43.19174,Entire home/apt,1311.7262280953748,1.0,23,2023-07-19,1.21,2,0,11
636775154056981294,Rental unit in Camorim · 4.90 · 1 bedroom · 1 bed · 1 bath,55474945,Igor,Camorim,-22.97636,-43.41354,Entire home/apt,569.8497316636851,2.0,42,2023-08-18,2.2,1,0,18
634748275336555999,Rental unit in Copacabana · 4.92 · 1 bedroom · 3 beds · 1 bath,274871877,Luiz Fernando,Copacabana,-22.974089,-43.192616,Entire home/apt,1311.7262280953748,3.0,12,2023-12-03,0.76,4,0,10
635246151545928447,Rental unit in Botafogo · 4.86 · 1 bedroom · 1 bed · 1 shared bath,134549316,Waldeck,Botafogo,-22.95743,-43.18666,Private room,768.3704453441295,1.0,49,2023-07-28,2.64,2,0,28
635458791687139646,Rental unit in Copacabana · 4.92 · 1 bedroom · 2 beds · 1 private bath,203306134,Geovana,Copacabana,-22.969938,-43.185013,Private room,1311.7262280953748,2.0,25,2023-12-05,1.32,1,0,14
644950023290567980,Rental unit in Copacabana · 4.68 · 1 bedroom · 1 bed · 1 bath,10158981,Suzane,Copacabana,-22.96941,-43.18129,Entire home/apt,1311.7262280953748,1.0,68,2023-11-28,3.62,1,0,42
643424065462052200,Rental unit in Catete · 5.0 · 2 bedrooms · 2 beds · 2 baths,188951816,Filipe,Catete,-22.924851,-43.17841,Entire home/apt,859.4738562091503,5.0,8,2023-08-23,0.75,1,0,8
644002657767900211,Rental unit in Copacabana · 4.97 · 2 bedrooms · 5 beds · 2 baths,305364011,Marcela,Copacabana,-22.981143,-43.192968,Entire home/apt,1311.7262280953748,3.0,30,2023-07-25,1.68,1,0,18
656368793278642999,Rental unit in Rio de Janeiro · 5.0 · 2 bedrooms · 2 beds · 2 baths,465868795,Paulo,Barra da Tijuca,-23.009757,-43.329923,Entire home/apt,1350.8451882845188,2.0,3,2023-06-22,0.19,1,0,2
656751038388454338,Home in Rio de Janeiro · 5.0 · 1 bedroom · 1 bed · 1 bath,125736861,Marcelo,Recreio dos Bandeirantes,-23.02726,-43.47877,Entire home/apt,962.8882455124493,6.0,3,2023-01-13,0.19,5,0,1
654277117968786579,Rental unit in Catete · 4.91 · 1 bedroom · 2 beds · 1 bath,440642306,Fernanda,Catete,-22.927866,-43.177231,Entire home/apt,859.4738562091503,2.0,32,2023-12-11,3.01,1,0,32
658378638628789087,Rental unit in Rio de Janeiro · 4.86 · 1 bedroom · 1 bed · 1 bath,292590334,Belsito Apartments,Copacabana,-22.97266,-43.18657,Entire home/apt,1311.7262280953748,28.0,7,2023-10-30,0.46,41,0,5
666600912178127901,Rental unit in Rio de Janeiro · New · 3 bedrooms · 8 beds · 4 baths,463020056,Cristina,Recreio dos Bandeirantes,-23.03107,-43.48419,Entire home/apt,962.8882455124493,1.0,0,,,1,243,0
666707569410756886,Rental unit in Rio de Janeiro · 4.84 · 1 bedroom · 1 bed · 1 bath,468394887,Ricardo,Copacabana,-22.982988,-43.19145,Entire home/apt,1311.7262280953748,2.0,31,2023-11-28,2.56,1,0,31
670214567736836026,Rental unit in Rio de Janeiro · 4.50 · 3 bedrooms · 3 beds · 2 baths,469280518,Eloisa Helena,Copacabana,-22.983203,-43.190322,Entire home/apt,1311.7262280953748,7.0,4,2023-03-27,0.25,1,0,2
665805717057453126,Rental unit in Rio de Janeiro · 4.78 · 1 bedroom · 3 beds · 1 bath,455185736,Karen,Copacabana,-22.982458,-43.190266,Entire home/apt,1311.7262280953748,6.0,9,2023-01-08,0.51,3,0,1
671084965652720611,Rental unit in Rio de Janeiro · 5.0 · 1 bedroom · 2 beds · 1.5 shared baths,291849270,Livia,Laranjeiras,-22.937638,-43.18321,Private room,632.6488549618321,2.0,5,2023-03-28,0.37,3,0,4
669027943969055387,Rental unit in Rio de Janeiro · 4.67 · 1 bedroom · 2 beds · 1 bath,310319158,Suellen,Copacabana,-22.96471,-43.17989,Entire home/apt,1311.7262280953748,3.0,3,2023-02-18,0.19,56,0,2
671159138195119667,Rental unit in Rio de Janeiro · 4.81 · 3 bedrooms · 4 beds · 2 baths,27229964,Beatriz,Curicica,-22.96124,-43.39759,Entire home/apt,1271.6966292134832,2.0,32,2023-11-26,1.84,35,0,20
674026390671144643,Rental unit in Rio de Janeiro · 4.70 · 1 bedroom · 2 beds · 1 bath,470254363,Carolina,Leme,-22.96153,-43.16936,Entire home/apt,1059.6032934131736,3.0,30,2023-09-04,1.82,1,0,18
676238674993899994,Rental unit in Rio de Janeiro · 5.0 · 1 bedroom · 1 bed · 1 shared bath,153129657,Marcela,Recreio dos Bandeirantes,-22.99917,-43.43115,Shared room,962.8882455124493,1.0,3,2022-09-12,0.19,3,0,0
683914629560513015,Rental unit in Rio de Janeiro · 4.60 · 1 bedroom · 2 beds · 1 shared bath,93637937,Kau,Recreio dos Bandeirantes,-23.02831,-43.47592,Private room,962.8882455124493,1.0,10,2023-03-05,0.62,2,0,4
679564733188272383,Condo in Rio de Janeiro · 4.94 · 1 bedroom · 2 beds · 1 private bath,292995792,Carla,Jacarepaguá,-22.9689,-43.391418,Private room,785.2956685499058,1.0,16,2023-05-23,1.0,2,0,5
684229698143972593,Home in Rio de Janeiro · 4.20 · 3 bedrooms · 2 beds · 4 baths,81067595,Amanda,Itanhangá,-22.99994,-43.31083,Entire home/apt,1938.1180124223602,2.0,5,2023-04-09,0.32,1,0,2
684572466797400249,Rental unit in Rio de Janeiro · 5.0 · 3 bedrooms · 3 beds · 2 baths,156027501,Nathany,Jacarepaguá,-22.97002,-43.393607,Entire home/apt,785.2956685499058,2.0,3,2022-11-14,0.18,1,0,0
683590672177252552,Rental unit in Rio de Janeiro · 5.0 · 1 bedroom · 1 bed · 1 bath,12302457,Glauber,Flamengo,-22.93723,-43.17654,Entire home/apt,678.5729442970822,3.0,6,2023-04-09,0.38,2,0,4
688556073075512340,Rental unit in Rio de Janeiro · 4.60 · 3 bedrooms · 2 beds · 2.5 baths,421903688,Leila Cassini,Barra da Tijuca,-22.984966,-43.395607,Entire home/apt,1350.8451882845188,1.0,5,2023-01-22,0.31,1,0,2
690381120203523273,Rental unit in Rio de Janeiro · 5.0 · 1 bedroom · 2 beds · 1 private bath,159424032,Rodolfo,Jacarepaguá,-22.96844,-43.36652,Private room,785.2956685499058,1.0,3,2022-09-11,0.19,1,0,0
687859843061917379,Rental unit in Rio de Janeiro · 4.79 · 2 bedrooms · 4 beds · 2 baths,15275005,Jonas,Ipanema,-22.982668,-43.199099,Entire home/apt,1726.5436160579536,2.0,14,2023-10-29,0.88,14,0,3
690617716294680123,Rental unit in Rio de Janeiro · 5.0 · 1 bedroom · 1 bed · 1 bath,10641516,Evilene,Botafogo,-22.94444,-43.18411,Entire home/apt,768.3704453441295,15.0,5,2022-11-16,0.31,1,0,0
689827575406624891,Rental unit in Rio de Janeiro · 4.86 · 1 bedroom · 1 bed · 1 bath,15533343,Yuri,Copacabana,-22.978924,-43.190074,Entire home/apt,1311.7262280953748,2.0,7,2022-11-23,0.44,33,0,0
694191130998922548,Rental unit in Rio de Janeiro · 4.90 · 1 bedroom · 1 bed · 1 shared bath,449850266,Leny,Copacabana,-22.9744,-43.18768,Private room,1311.7262280953748,2.0,10,2023-11-12,0.63,2,0,6
693523487811371036,Rental unit in Rio de Janeiro · 5.0 · 1 bedroom · 2 beds · 1 bath,95930924,Claudia,Copacabana,-22.974026,-43.189109,Entire home/apt,1311.7262280953748,7.0,3,2022-11-16,0.19,1,0,0
693962227133109163,Rental unit in Rio de Janeiro · 5.0 · 1 bedroom · 1 bed · 1 private bath,449850266,Leny,Copacabana,-22.97419,-43.18652,Private room,1311.7262280953748,2.0,8,2023-11-19,0.5,2,0,6
701238171413761934,Condo in Rio de Janeiro · 4.88 · 2 bedrooms · 3 beds · 3 baths,476645352,Cesar,Barra da Tijuca,-23.01058,-43.329152,Entire home/apt,1350.8451882845188,2.0,32,2023-11-29,2.29,1,0,29
700786946703397638,Rental unit in Rio de Janeiro · 5.0 · 2 bedrooms · 2 beds · 1 bath,5293195,Sabrina,Copacabana,-22.96424,-43.17609,Entire home/apt,1311.7262280953748,3.0,19,2023-08-05,1.2,1,0,13
